trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.9, 'e': 0.5}",20,0,-118.83437681894802,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
2,False,"{'a': 0.8955, 'e': 0.4975}",20,0,-72.58725088878882,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
3,False,"{'a': 0.8910225, 'e': 0.4950125}",20,6,-50.9535795218223,"{0: 8, 1: 4, 2: 0, 3: 2, 4: 0}",1
4,False,"{'a': 0.8865673875000001, 'e': 0.4925374375}",20,1,-18.386884692093847,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
5,False,"{'a': 0.8821345505625, 'e': 0.4900747503125}",25,11,-29.3458260263373,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
6,False,"{'a': 0.8777238778096875, 'e': 0.4876243765609375}",30,0,-34.68439895816089,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
7,False,"{'a': 0.8733352584206391, 'e': 0.4851862546781328}",30,0,-92.67929371748068,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 2}",0
8,False,"{'a': 0.8689685821285358, 'e': 0.4827603234047421}",25,0,-115.55910308327061,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",0
9,False,"{'a': 0.8646237392178932, 'e': 0.4803465217877184}",25,0,-29.91445274531999,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
10,False,"{'a': 0.8603006205218037, 'e': 0.4779447891787798}",30,0,-203.82141144762912,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
11,False,"{'a': 0.8559991174191947, 'e': 0.47555506523288593}",25,3,-164.83273188771423,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 3}",1
12,False,"{'a': 0.8517191218320986, 'e': 0.4731772899067215}",20,2,-129.4367004866731,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 3}",1
13,False,"{'a': 0.8474605262229382, 'e': 0.47081140345718786}",20,0,-150.36938785298398,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",1
14,False,"{'a': 0.8432232235918236, 'e': 0.46845734643990194}",30,7,-9.358229372000864,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
15,False,"{'a': 0.8390071074738644, 'e': 0.46611505970770245}",25,0,-111.95282617339545,"{0: 18, 1: 0, 2: 3, 3: 3, 4: 1}",0
16,False,"{'a': 0.8348120719364951, 'e': 0.4637844844091639}",25,10,-98.66547761254203,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 2}",1
17,False,"{'a': 0.8306380115768126, 'e': 0.4614655619871181}",20,0,9.436643737195386,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
18,False,"{'a': 0.8264848215189285, 'e': 0.4591582341771825}",25,9,-4.79750912557757,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
19,False,"{'a': 0.8223523974113338, 'e': 0.4568624430062966}",20,3,-58.95232982284071,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
20,False,"{'a': 0.8182406354242772, 'e': 0.4545781307912651}",20,0,-49.063991567778274,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
21,False,"{'a': 0.8141494322471559, 'e': 0.4523052401373088}",25,0,-123.37838935346628,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",0
22,False,"{'a': 0.8100786850859201, 'e': 0.45004371393662224}",20,6,-64.84453124765689,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
23,False,"{'a': 0.8060282916604905, 'e': 0.44779349536693913}",25,6,-22.792803156392168,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
24,False,"{'a': 0.801998150202188, 'e': 0.4455545278901044}",20,0,-7.071263590070393,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
25,False,"{'a': 0.7979881594511771, 'e': 0.4433267552506539}",25,0,-117.82980495156589,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
26,False,"{'a': 0.7939982186539211, 'e': 0.4411101214744006}",25,17,-10.500272246477454,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
27,False,"{'a': 0.7900282275606515, 'e': 0.4389045708670286}",20,0,-129.89119707120304,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
28,False,"{'a': 0.7860780864228483, 'e': 0.4367100480126935}",20,7,0.21165202503062952,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
29,False,"{'a': 0.7821476959907341, 'e': 0.43452649777263}",20,0,21.307806976763445,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
30,False,"{'a': 0.7782369575107804, 'e': 0.43235386528376685}",20,6,-45.20122327222537,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
31,False,"{'a': 0.7743457727232265, 'e': 0.43019209595734803}",20,0,-112.04372865118557,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
32,False,"{'a': 0.7704740438596104, 'e': 0.4280411354775613}",20,3,-30.731458888095524,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
33,False,"{'a': 0.7666216736403123, 'e': 0.42590092980017347}",20,0,-9.283372041603027,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
34,False,"{'a': 0.7627885652721107, 'e': 0.4237714251511726}",35,0,-186.7378458390789,"{0: 20, 1: 4, 2: 7, 3: 2, 4: 2}",0
35,False,"{'a': 0.7589746224457501, 'e': 0.42165256802541673}",20,0,-39.69072219191558,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
36,False,"{'a': 0.7551797493335214, 'e': 0.4195443051852896}",25,0,-129.93895835080923,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
37,False,"{'a': 0.7514038505868538, 'e': 0.4174465836593632}",20,0,-58.69895875650411,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
38,False,"{'a': 0.7476468313339195, 'e': 0.4153593507410664}",30,0,-86.37380836479143,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",1
39,False,"{'a': 0.7439085971772499, 'e': 0.413282553987361}",35,6,-12.170355787611033,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 0}",1
40,False,"{'a': 0.7401890541913636, 'e': 0.4112161412174242}",20,8,5.486737278590426,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
41,False,"{'a': 0.7364881089204068, 'e': 0.40916006051133713}",25,13,-37.01269909898694,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
42,False,"{'a': 0.7328056683758049, 'e': 0.40711426020878044}",20,0,-41.382763224002176,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
43,False,"{'a': 0.7291416400339258, 'e': 0.4050786889077365}",20,3,-13.42965833842575,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
44,False,"{'a': 0.7254959318337562, 'e': 0.40305329546319785}",20,0,-68.2971422438273,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
45,False,"{'a': 0.7218684521745874, 'e': 0.40103802898588187}",20,0,-58.99506033662203,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
46,False,"{'a': 0.7182591099137143, 'e': 0.3990328388409524}",20,0,-37.69492688765149,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
47,False,"{'a': 0.7146678143641458, 'e': 0.39703767464674766}",30,13,-38.6764266036078,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
48,False,"{'a': 0.7110944752923251, 'e': 0.3950524862735139}",30,18,-7.695966560794217,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
49,False,"{'a': 0.7075390029158635, 'e': 0.3930772238421464}",25,0,-132.80143268183878,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
50,False,"{'a': 0.7040013079012841, 'e': 0.3911118377229356}",30,0,-0.4149784873153206,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
51,False,"{'a': 0.7004813013617777, 'e': 0.38915627853432094}",20,11,-7.486077377659338,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
52,False,"{'a': 0.6969788948549689, 'e': 0.38721049714164935}",25,1,-53.183132370643264,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 1}",1
53,False,"{'a': 0.693494000380694, 'e': 0.3852744446559411}",20,12,-0.20633526197565621,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.6900265303787905, 'e': 0.3833480724326614}",20,0,-110.4228536292458,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
55,False,"{'a': 0.6865763977268965, 'e': 0.38143133207049806}",25,0,-64.08419821809213,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
56,False,"{'a': 0.6831435157382622, 'e': 0.3795241754101456}",25,19,3.816826440346602,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.6797277981595707, 'e': 0.37762655453309485}",25,0,-13.603886562055012,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
58,False,"{'a': 0.6763291591687729, 'e': 0.3757384217604294}",20,0,13.854190615378542,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
59,False,"{'a': 0.672947513372929, 'e': 0.3738597296516272}",25,11,-66.35778531210148,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
60,False,"{'a': 0.6695827758060644, 'e': 0.3719904310033691}",20,0,-81.16004205569297,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
61,False,"{'a': 0.6662348619270341, 'e': 0.37013047884835226}",30,0,-39.077181587201046,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
62,False,"{'a': 0.6629036876173989, 'e': 0.3682798264541105}",20,6,12.97961671543353,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
63,False,"{'a': 0.659589169179312, 'e': 0.36643842732183995}",35,11,0.14557794061760787,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
64,False,"{'a': 0.6562912233334153, 'e': 0.3646062351852307}",25,8,-3.7676173699334474,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
65,False,"{'a': 0.6530097672167483, 'e': 0.3627832040093046}",25,10,-80.72734517734382,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
66,False,"{'a': 0.6497447183806645, 'e': 0.36096928798925804}",25,11,-32.367651095406806,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
67,False,"{'a': 0.6464959947887612, 'e': 0.35916444154931176}",20,8,-51.14826769668471,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
68,False,"{'a': 0.6432635148148174, 'e': 0.3573686193415652}",20,11,12.89899162822872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.6400471972407433, 'e': 0.3555817762448574}",35,19,-39.64325250051391,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
70,False,"{'a': 0.6368469612545395, 'e': 0.35380386736363306}",25,0,-79.75324390917666,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
71,False,"{'a': 0.6336627264482668, 'e': 0.3520348480268149}",20,0,1.2342342289722403,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
72,False,"{'a': 0.6304944128160255, 'e': 0.3502746737866808}",20,12,-10.57331190466015,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
73,False,"{'a': 0.6273419407519454, 'e': 0.34852330041774743}",20,9,-18.49551133426988,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
74,False,"{'a': 0.6242052310481857, 'e': 0.3467806839156587}",25,0,-1.4801643115978746,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
75,False,"{'a': 0.6210842048929447, 'e': 0.3450467804960804}",25,0,-29.86635639043428,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
76,False,"{'a': 0.6179787838684799, 'e': 0.3433215465936}",20,6,16.76712623408383,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
77,False,"{'a': 0.6148888899491376, 'e': 0.341604938860632}",30,6,4.561945609867421,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
78,False,"{'a': 0.6118144454993919, 'e': 0.33989691416632883}",20,0,-112.846201478745,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
79,False,"{'a': 0.608755373271895, 'e': 0.3381974295954972}",30,1,-60.116230699884085,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 1}",1
80,False,"{'a': 0.6057115964055355, 'e': 0.3365064424475197}",20,0,-65.06782652221348,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
81,False,"{'a': 0.6026830384235078, 'e': 0.3348239102352821}",20,0,2.0309569000874923,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
82,False,"{'a': 0.5996696232313902, 'e': 0.33314979068410566}",25,0,-27.16004778074904,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
83,False,"{'a': 0.5966712751152332, 'e': 0.33148404173068513}",25,10,3.5942850253679532,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
84,False,"{'a': 0.5936879187396571, 'e': 0.32982662152203174}",30,14,-32.35985479337119,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
85,False,"{'a': 0.5907194791459588, 'e': 0.32817748841442157}",25,11,-22.78372418448348,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
86,False,"{'a': 0.587765881750229, 'e': 0.32653660097234943}",25,14,8.556903904492911,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.5848270523414778, 'e': 0.3249039179674877}",25,0,-7.730253671378351,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
88,False,"{'a': 0.5819029170797706, 'e': 0.3232793983776503}",20,0,15.410830177302403,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
89,False,"{'a': 0.5789934024943717, 'e': 0.32166300138576204}",25,12,11.655549187102785,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.5760984354818998, 'e': 0.3200546863788332}",20,14,-33.575161999529875,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
91,False,"{'a': 0.5732179433044903, 'e': 0.31845441294693905}",25,16,9.801036318706837,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5703518535879678, 'e': 0.3168621408822043}",25,0,-81.86569763233821,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
93,False,"{'a': 0.567500094320028, 'e': 0.3152778301777933}",25,10,-49.546272039597284,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.5646625938484279, 'e': 0.31370144102690434}",20,9,13.79737428819456,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5618392808791857, 'e': 0.3121329338217698}",25,0,-46.84659598074422,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
96,False,"{'a': 0.5590300844747897, 'e': 0.31057226915266095}",20,9,-71.06335549078588,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 2}",1
97,False,"{'a': 0.5562349340524159, 'e': 0.3090194078068977}",20,9,-22.399430740816893,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
98,False,"{'a': 0.5534537593821538, 'e': 0.3074743107678632}",20,0,22.183900812682815,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
99,False,"{'a': 0.550686490585243, 'e': 0.3059369392140239}",20,0,-25.06552141718752,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
100,False,"{'a': 0.5479330581323167, 'e': 0.30440725451795375}",25,16,-54.47123373906477,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 1}",1
101,False,"{'a': 0.5451933928416551, 'e': 0.30288521824536396}",25,10,1.031551125194334,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
102,False,"{'a': 0.5424674258774469, 'e': 0.30137079215413715}",25,11,-22.29835263438676,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
103,False,"{'a': 0.5397550887480597, 'e': 0.2998639381933665}",35,19,19.6065492822473,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.5370563133043194, 'e': 0.29836461850239965}",20,12,-27.71734322076198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
105,False,"{'a': 0.5343710317377978, 'e': 0.29687279540988765}",20,0,-11.048442056598283,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
106,False,"{'a': 0.5316991765791088, 'e': 0.2953884314328382}",20,0,-48.127897063028755,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
107,False,"{'a': 0.5290406806962132, 'e': 0.293911489275674}",25,0,-78.59895725075798,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",1
108,False,"{'a': 0.5263954772927322, 'e': 0.2924419318292956}",25,8,17.24988031200482,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
109,False,"{'a': 0.5237634999062685, 'e': 0.29097972217014917}",20,15,-2.80274832975479,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.5211446824067372, 'e': 0.2895248235592984}",25,0,10.474411193412152,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
111,False,"{'a': 0.5185389589947035, 'e': 0.2880771994415019}",25,0,-4.142850342207552,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
112,False,"{'a': 0.51594626419973, 'e': 0.2866368134442944}",25,17,15.327084782198805,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5133665328787314, 'e': 0.28520362937707294}",20,0,7.385165651538232,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
114,False,"{'a': 0.5107997002143376, 'e': 0.2837776112301876}",20,0,-6.9592253377342725,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
115,False,"{'a': 0.5082457017132659, 'e': 0.2823587231740366}",20,0,28.320930216842623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.5057044732046996, 'e': 0.2809469295581664}",20,0,-14.921955762954228,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
117,False,"{'a': 0.5031759508386761, 'e': 0.2795421949103756}",20,4,16.769186807134705,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.5006600710844827, 'e': 0.27814448393582375}",20,3,-25.504426048012416,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
119,False,"{'a': 0.49815677072906034, 'e': 0.2767537615161446}",25,11,-32.074270774197295,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
120,False,"{'a': 0.495665986875415, 'e': 0.2753699927085639}",20,14,11.724057211954676,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.49318765694103794, 'e': 0.27399314274502107}",25,1,13.630602270947506,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 0}",1
122,False,"{'a': 0.49072171865633274, 'e': 0.27262317703129596}",20,15,9.62140741871297,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.4882681100630511, 'e': 0.2712600611461395}",30,0,-56.41439253880948,"{0: 22, 1: 4, 2: 2, 3: 2, 4: 0}",0
124,False,"{'a': 0.48582676951273585, 'e': 0.2699037608404088}",30,14,-4.707760576265357,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
125,False,"{'a': 0.4833976356651721, 'e': 0.2685542420362067}",25,13,22.615610710309095,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.48098064748684627, 'e': 0.2672114708260257}",20,11,15.800312618358411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.47857574424941207, 'e': 0.2658754134718956}",20,14,12.160390378943879,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.4761828655281649, 'e': 0.26454603640453606}",30,12,17.11065396828735,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.4738019512005241, 'e': 0.2632233062225134}",20,16,7.385091586019655,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.47143294144452147, 'e': 0.2619071896914008}",20,12,16.885640947002006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.46907577673729883, 'e': 0.2605976537429438}",30,11,-28.983410378218743,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
132,False,"{'a': 0.46673039785361237, 'e': 0.2592946654742291}",25,15,17.327666719423373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.4643967458643444, 'e': 0.257998192146858}",25,13,-3.196889016025513,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
134,False,"{'a': 0.4620747621350227, 'e': 0.2567082011861237}",20,0,-27.41470711406742,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
135,False,"{'a': 0.4597643883243475, 'e': 0.25542466018019305}",25,0,-2.798874077357474,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
136,False,"{'a': 0.4574655663827258, 'e': 0.2541475368792921}",30,0,-12.101671148911189,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
137,False,"{'a': 0.4551782385508122, 'e': 0.25287679919489564}",20,0,-83.9864078590004,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
138,False,"{'a': 0.45290234735805807, 'e': 0.25161241519892114}",20,14,12.52501547344126,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.45063783562126775, 'e': 0.25035435312292653}",20,15,-10.943589035945703,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
140,False,"{'a': 0.4483846464431614, 'e': 0.2491025813573119}",25,14,17.299393163175132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.44614272321094567, 'e': 0.24785706845052535}",25,6,27.40311744689466,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.44391200959489086, 'e': 0.2466177831082727}",25,10,-80.0254177781904,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
143,False,"{'a': 0.44169244954691644, 'e': 0.24538469419273135}",20,4,26.338246767639063,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.43948398729918187, 'e': 0.2441577707217677}",25,16,3.9691421045924593,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.43728656736268595, 'e': 0.24293698186815885}",30,15,1.4654388975291635,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
146,False,"{'a': 0.4351001345258725, 'e': 0.24172229695881806}",25,17,0.26311012895111974,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.43292463385324315, 'e': 0.24051368547402396}",25,8,-19.5929326323753,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
148,False,"{'a': 0.4307600106839769, 'e': 0.23931111704665384}",30,16,25.967229393247653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.42860621063055704, 'e': 0.23811456146142057}",30,20,-3.1204647255521287,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
150,False,"{'a': 0.42646317957740426, 'e': 0.23692398865411346}",20,7,-39.42937624624945,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
151,False,"{'a': 0.4243308636795172, 'e': 0.2357393687108429}",20,0,20.86819188238278,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
152,False,"{'a': 0.42220920936111966, 'e': 0.23456067186728868}",25,2,15.85559991774873,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
153,False,"{'a': 0.42009816331431404, 'e': 0.23338786850795223}",20,14,-10.83288011016868,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
154,False,"{'a': 0.4179976724977425, 'e': 0.23222092916541248}",30,22,13.950409202378161,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.41590768413525375, 'e': 0.23105982451958543}",25,12,-20.886785170115214,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.4138281457145775, 'e': 0.2299045253969875}",20,0,4.606221750400704,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
157,False,"{'a': 0.4117590049860046, 'e': 0.22875500277000255}",25,0,-41.14170540685541,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
158,False,"{'a': 0.40970020996107454, 'e': 0.22761122775615253}",25,19,13.090034099340865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.4076517089112692, 'e': 0.22647317161737177}",25,8,21.704833609601945,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.40561345036671287, 'e': 0.22534080575928492}",35,5,-27.598981199078217,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",1
161,False,"{'a': 0.40358538311487924, 'e': 0.22421410173048847}",20,6,19.02922352911532,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.4015674561993049, 'e': 0.22309303122183605}",25,0,-15.264459516376826,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
163,False,"{'a': 0.3995596189183083, 'e': 0.22197756606572686}",25,16,-3.518283586822485,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.3975618208237168, 'e': 0.22086767823539824}",20,3,14.538811290054257,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.3955740117195982, 'e': 0.21976333984422122}",20,12,6.018234824420277,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.3935961416610002, 'e': 0.21866452314500012}",20,0,-14.62953478688771,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
167,False,"{'a': 0.3916281609526952, 'e': 0.21757120052927512}",20,8,-33.74836618580441,"{0: 7, 1: 3, 2: 1, 3: 1, 4: 0}",1
168,False,"{'a': 0.3896700201479318, 'e': 0.21648334452662876}",20,0,16.744035909021854,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
169,False,"{'a': 0.3877216700471921, 'e': 0.2154009278039956}",30,14,-5.5297248973178235,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
170,False,"{'a': 0.38578306169695614, 'e': 0.21432392316497562}",35,14,15.18736122530305,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.3838541463884714, 'e': 0.21325230354915076}",30,15,-30.00273418284295,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
172,False,"{'a': 0.38193487565652895, 'e': 0.21218604203140498}",20,0,-25.53975992602944,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
173,False,"{'a': 0.38002520127824635, 'e': 0.21112511182124796}",20,12,7.82593192271931,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
